id,probe0,probe1,probe2,probe3,recordedat
5609,149.00,149.00,269.60,248.00,2019-01-13 18:30:12.416017-05
5610,149.00,149.00,269.60,248.00,2019-01-13 18:30:13.586163-05
5611,149.00,149.00,267.80,248.00,2019-01-13 18:30:14.365956-05
5612,149.00,149.00,267.80,248.00,2019-01-13 18:30:15.53589-05
5613,149.00,149.00,267.80,248.00,2019-01-13 18:30:16.31593-05
5614,149.00,149.00,267.80,248.00,2019-01-13 18:30:17.486083-05
5615,149.00,149.00,267.80,248.00,2019-01-13 18:30:18.266242-05
5616,149.00,149.00,267.80,248.00,2019-01-13 18:30:19.43595-05
5617,149.00,149.00,267.80,248.00,2019-01-13 18:30:20.605955-05
5618,149.00,149.00,267.80,248.00,2019-01-13 18:30:21.386237-05
5619,149.00,149.00,267.80,248.00,2019-01-13 18:30:22.556158-05
5620,149.00,149.00,267.80,248.00,2019-01-13 18:30:23.727727-05
5621,149.00,149.00,267.80,248.00,2019-01-13 18:30:24.506108-05
5622,149.00,149.00,267.80,248.00,2019-01-13 18:30:25.286119-05
5623,149.00,149.00,267.80,248.00,2019-01-13 18:30:26.456084-05
5624,149.00,149.00,267.80,248.00,2019-01-13 18:30:27.626005-05
5625,149.00,149.00,267.80,248.00,2019-01-13 18:30:28.796434-05
5626,149.00,149.00,267.80,248.00,2019-01-13 18:30:29.576415-05
5627,149.00,149.00,267.80,248.00,2019-01-13 18:30:30.746305-05
5628,149.00,149.00,267.80,248.00,2019-01-13 18:30:31.526126-05
5629,149.00,149.00,267.80,248.00,2019-01-13 18:30:32.30612-05
5630,149.00,149.00,267.80,248.00,2019-01-13 18:30:33.47614-05
5631,149.00,149.00,267.80,248.00,2019-01-13 18:30:34.256492-05
5632,149.00,149.00,267.80,248.00,2019-01-13 18:30:35.426146-05
5633,149.00,149.00,267.80,248.00,2019-01-13 18:30:36.596493-05
5634,149.00,149.00,267.80,248.00,2019-01-13 18:30:37.376288-05
5635,149.00,149.00,267.80,249.80,2019-01-13 18:30:38.546368-05
5636,149.00,149.00,269.60,249.80,2019-01-13 18:30:39.326106-05
5637,149.00,149.00,269.60,249.80,2019-01-13 18:30:40.496421-05
5638,149.00,149.00,267.80,249.80,2019-01-13 18:30:41.276197-05
5639,149.00,149.00,267.80,249.80,2019-01-13 18:30:42.446232-05
5640,149.00,149.00,267.80,249.80,2019-01-13 18:30:43.616197-05
5641,149.00,149.00,267.80,249.80,2019-01-13 18:30:44.396184-05
5642,149.00,149.00,267.80,249.80,2019-01-13 18:30:45.956379-05
5643,149.00,149.00,267.80,249.80,2019-01-13 18:30:46.346146-05
5644,149.00,149.00,267.80,249.80,2019-01-13 18:30:47.5162-05
5645,149.00,149.00,267.80,249.80,2019-01-13 18:30:48.296184-05
5646,149.00,149.00,267.80,249.80,2019-01-13 18:30:49.466352-05
5647,149.00,149.00,267.80,249.80,2019-01-13 18:30:50.636181-05
5648,149.00,149.00,267.80,249.80,2019-01-13 18:30:51.41632-05
5649,149.00,149.00,267.80,249.80,2019-01-13 18:30:52.586403-05
5650,149.00,149.00,267.80,249.80,2019-01-13 18:30:53.368532-05
5651,149.00,149.00,267.80,249.80,2019-01-13 18:30:54.536297-05
5652,149.00,149.00,267.80,249.80,2019-01-13 18:30:55.316711-05
5653,149.00,149.00,267.80,249.80,2019-01-13 18:30:56.486462-05
5654,149.00,149.00,267.80,249.80,2019-01-13 18:30:57.266273-05
5655,149.00,149.00,267.80,249.80,2019-01-13 18:30:58.436711-05
5656,149.00,149.00,267.80,249.80,2019-01-13 18:30:59.606428-05
5657,149.00,149.00,267.80,249.80,2019-01-13 18:31:00.386439-05
5658,149.00,149.00,267.80,249.80,2019-01-13 18:31:01.556911-05
5659,149.00,149.00,267.80,249.80,2019-01-13 18:31:02.336511-05
5660,149.00,149.00,267.80,248.00,2019-01-13 18:31:03.506572-05
5661,149.00,149.00,267.80,248.00,2019-01-13 18:31:04.28652-05
5662,149.00,149.00,267.80,248.00,2019-01-13 18:31:05.456371-05
5663,149.00,149.00,267.80,248.00,2019-01-13 18:31:06.626457-05
5664,149.00,149.00,267.80,249.80,2019-01-13 18:31:07.406529-05
5665,149.00,149.00,267.80,249.80,2019-01-13 18:31:08.576656-05
5666,149.00,149.00,267.80,249.80,2019-01-13 18:31:09.356342-05
5667,149.00,149.00,267.80,249.80,2019-01-13 18:31:10.526627-05
5668,149.00,149.00,267.80,249.80,2019-01-13 18:31:11.306367-05
5669,149.00,149.00,267.80,249.80,2019-01-13 18:31:12.476744-05
5670,149.00,149.00,267.80,249.80,2019-01-13 18:31:13.646521-05
5671,149.00,149.00,267.80,249.80,2019-01-13 18:31:14.426541-05
5672,149.00,149.00,267.80,249.80,2019-01-13 18:31:15.596657-05
5673,150.80,149.00,267.80,249.80,2019-01-13 18:31:16.37716-05
5674,150.80,149.00,267.80,249.80,2019-01-13 18:31:17.546427-05
5675,150.80,149.00,267.80,249.80,2019-01-13 18:31:18.326637-05
5676,150.80,149.00,267.80,249.80,2019-01-13 18:31:19.496444-05
5677,150.80,149.00,267.80,249.80,2019-01-13 18:31:20.276415-05
5678,150.80,149.00,267.80,249.80,2019-01-13 18:31:21.446575-05
5679,150.80,149.00,267.80,249.80,2019-01-13 18:31:23.00643-05
5680,150.80,149.00,267.80,248.00,2019-01-13 18:31:23.396828-05
5681,150.80,149.00,267.80,248.00,2019-01-13 18:31:24.566666-05
5682,150.80,149.00,267.80,248.00,2019-01-13 18:31:25.34647-05
5683,150.80,149.00,269.60,248.00,2019-01-13 18:31:26.516584-05
5684,150.80,149.00,269.60,248.00,2019-01-13 18:31:27.296481-05
5685,150.80,149.00,269.60,248.00,2019-01-13 18:31:28.466576-05
5686,150.80,149.00,269.60,248.00,2019-01-13 18:31:29.636874-05
5687,150.80,149.00,269.60,248.00,2019-01-13 18:31:30.416829-05
5688,150.80,149.00,269.60,248.00,2019-01-13 18:31:31.586603-05
5689,150.80,149.00,269.60,248.00,2019-01-13 18:31:32.366606-05
5690,150.80,149.00,269.60,248.00,2019-01-13 18:31:33.536505-05
5691,150.80,149.00,269.60,248.00,2019-01-13 18:31:34.316819-05
5692,150.80,149.00,269.60,248.00,2019-01-13 18:31:35.486584-05
5693,150.80,149.00,269.60,248.00,2019-01-13 18:31:36.65671-05
5694,150.80,149.00,267.80,248.00,2019-01-13 18:31:37.436573-05
5695,150.80,149.00,267.80,248.00,2019-01-13 18:31:38.606562-05
5696,150.80,149.00,267.80,248.00,2019-01-13 18:31:39.387871-05
5697,150.80,149.00,267.80,248.00,2019-01-13 18:31:40.556596-05
5698,150.80,149.00,267.80,248.00,2019-01-13 18:31:41.336825-05
5699,150.80,149.00,267.80,248.00,2019-01-13 18:31:42.506699-05
5700,150.80,149.00,267.80,248.00,2019-01-13 18:31:43.286572-05
5701,150.80,149.00,267.80,248.00,2019-01-13 18:31:44.456512-05
5702,150.80,149.00,267.80,248.00,2019-01-13 18:31:45.626789-05
5703,150.80,149.00,267.80,248.00,2019-01-13 18:31:46.406798-05
5704,150.80,149.00,267.80,248.00,2019-01-13 18:31:47.576638-05
5705,150.80,149.00,267.80,248.00,2019-01-13 18:31:48.35672-05
5706,150.80,149.00,269.60,248.00,2019-01-13 18:31:49.526638-05
5707,150.80,149.00,269.60,248.00,2019-01-13 18:31:50.306706-05
5708,150.80,149.00,269.60,248.00,2019-01-13 18:31:51.476772-05
5709,150.80,150.80,269.60,249.80,2019-01-13 18:31:52.646583-05
5710,150.80,150.80,269.60,249.80,2019-01-13 18:31:53.426728-05
5711,150.80,150.80,269.60,249.80,2019-01-13 18:31:54.59695-05
5712,150.80,150.80,269.60,249.80,2019-01-13 18:31:55.376918-05
5713,150.80,150.80,269.60,249.80,2019-01-13 18:31:56.546828-05
5714,150.80,150.80,269.60,248.00,2019-01-13 18:31:57.326593-05
5715,150.80,150.80,269.60,248.00,2019-01-13 18:31:58.496896-05
5716,150.80,150.80,269.60,248.00,2019-01-13 18:31:59.667034-05
5717,150.80,150.80,269.60,248.00,2019-01-13 18:32:00.446733-05
5718,150.80,150.80,269.60,248.00,2019-01-13 18:32:01.617001-05
5719,150.80,150.80,269.60,248.00,2019-01-13 18:32:02.396722-05
5720,150.80,150.80,269.60,248.00,2019-01-13 18:32:03.956916-05
5721,150.80,150.80,267.80,248.00,2019-01-13 18:32:04.346788-05
5722,150.80,150.80,267.80,248.00,2019-01-13 18:32:05.516827-05
5723,150.80,150.80,267.80,248.00,2019-01-13 18:32:06.29691-05
5724,150.80,150.80,267.80,248.00,2019-01-13 18:32:07.46681-05
5725,150.80,150.80,267.80,248.00,2019-01-13 18:32:08.636727-05
5726,150.80,150.80,267.80,248.00,2019-01-13 18:32:09.41678-05
5727,150.80,150.80,267.80,248.00,2019-01-13 18:32:10.586865-05
5728,150.80,150.80,267.80,248.00,2019-01-13 18:32:11.366848-05
5729,150.80,150.80,267.80,248.00,2019-01-13 18:32:12.536848-05
5730,150.80,150.80,267.80,249.80,2019-01-13 18:32:13.316694-05
5731,150.80,150.80,267.80,249.80,2019-01-13 18:32:14.48702-05
5732,150.80,150.80,267.80,249.80,2019-01-13 18:32:15.656963-05
5733,150.80,150.80,267.80,249.80,2019-01-13 18:32:16.436887-05
5734,150.80,150.80,267.80,249.80,2019-01-13 18:32:17.606755-05
5735,150.80,150.80,267.80,249.80,2019-01-13 18:32:18.386872-05
5736,150.80,150.80,267.80,248.00,2019-01-13 18:32:19.55685-05
5737,150.80,150.80,267.80,248.00,2019-01-13 18:32:20.337037-05
5738,150.80,150.80,267.80,248.00,2019-01-13 18:32:21.506981-05
5739,150.80,150.80,267.80,248.00,2019-01-13 18:32:22.2869-05
5740,150.80,150.80,267.80,248.00,2019-01-13 18:32:23.456856-05
5741,150.80,150.80,267.80,248.00,2019-01-13 18:32:24.626747-05
5742,150.80,150.80,267.80,248.00,2019-01-13 18:32:25.406832-05
5743,150.80,150.80,267.80,248.00,2019-01-13 18:32:26.576948-05
5744,150.80,150.80,267.80,248.00,2019-01-13 18:32:27.356941-05
5745,150.80,150.80,267.80,248.00,2019-01-13 18:32:28.526892-05
5746,150.80,150.80,267.80,248.00,2019-01-13 18:32:29.306964-05
5747,150.80,150.80,267.80,248.00,2019-01-13 18:32:30.477135-05
5748,150.80,150.80,267.80,248.00,2019-01-13 18:32:31.646963-05
5749,150.80,150.80,267.80,248.00,2019-01-13 18:32:32.427517-05
5750,150.80,150.80,267.80,248.00,2019-01-13 18:32:33.597485-05
5751,150.80,150.80,266.00,248.00,2019-01-13 18:32:34.376835-05
5752,150.80,150.80,266.00,248.00,2019-01-13 18:32:35.547238-05
5753,150.80,150.80,266.00,248.00,2019-01-13 18:32:36.326985-05
5754,150.80,150.80,266.00,248.00,2019-01-13 18:32:37.496918-05
5755,150.80,150.80,267.80,248.00,2019-01-13 18:32:38.667073-05
5756,150.80,150.80,267.80,248.00,2019-01-13 18:32:39.447243-05
5757,150.80,150.80,267.80,248.00,2019-01-13 18:32:40.617426-05
5758,150.80,150.80,267.80,248.00,2019-01-13 18:32:41.397041-05
5759,150.80,150.80,267.80,248.00,2019-01-13 18:32:42.567122-05
5760,150.80,150.80,267.80,248.00,2019-01-13 18:32:43.346877-05
5761,150.80,150.80,267.80,248.00,2019-01-13 18:32:44.516883-05
5762,150.80,150.80,267.80,248.00,2019-01-13 18:32:45.29687-05
5763,150.80,150.80,267.80,248.00,2019-01-13 18:32:46.4672-05
5764,150.80,150.80,267.80,248.00,2019-01-13 18:32:47.636993-05
5765,150.80,150.80,267.80,248.00,2019-01-13 18:32:49.197102-05
5766,150.80,150.80,267.80,248.00,2019-01-13 18:32:49.586995-05
5767,150.80,150.80,267.80,248.00,2019-01-13 18:32:50.367112-05
5768,150.80,150.80,267.80,246.20,2019-01-13 18:32:51.537063-05
5769,150.80,150.80,267.80,246.20,2019-01-13 18:32:52.317097-05
5770,150.80,150.80,267.80,246.20,2019-01-13 18:32:53.487506-05
5771,150.80,150.80,266.00,246.20,2019-01-13 18:32:54.657143-05
5772,150.80,150.80,266.00,246.20,2019-01-13 18:32:55.437134-05
5773,150.80,150.80,266.00,246.20,2019-01-13 18:32:56.607047-05
5774,150.80,150.80,266.00,246.20,2019-01-13 18:32:57.387049-05
5775,150.80,150.80,266.00,246.20,2019-01-13 18:32:58.5571-05
5776,150.80,150.80,266.00,246.20,2019-01-13 18:32:59.337023-05
5777,150.80,150.80,266.00,246.20,2019-01-13 18:33:00.506974-05
5778,150.80,150.80,266.00,246.20,2019-01-13 18:33:01.676962-05
5779,150.80,150.80,266.00,246.20,2019-01-13 18:33:02.456909-05
5780,150.80,150.80,266.00,246.20,2019-01-13 18:33:03.62702-05
5781,150.80,150.80,266.00,246.20,2019-01-13 18:33:04.40733-05
5782,150.80,150.80,266.00,246.20,2019-01-13 18:33:05.57711-05
5783,150.80,150.80,266.00,246.20,2019-01-13 18:33:06.747054-05
5784,150.80,150.80,266.00,246.20,2019-01-13 18:33:07.527012-05
5785,150.80,150.80,266.00,246.20,2019-01-13 18:33:08.307243-05
5786,150.80,150.80,266.00,246.20,2019-01-13 18:33:09.867176-05
5787,150.80,150.80,266.00,246.20,2019-01-13 18:33:10.647205-05
5788,150.80,150.80,266.00,246.20,2019-01-13 18:33:11.4269-05
5789,150.80,150.80,266.00,246.20,2019-01-13 18:33:12.597393-05
5790,150.80,150.80,266.00,246.20,2019-01-13 18:33:13.376957-05
5791,150.80,150.80,266.00,246.20,2019-01-13 18:33:14.546933-05
5792,150.80,150.80,266.00,246.20,2019-01-13 18:33:15.32711-05
5793,150.80,150.80,266.00,248.00,2019-01-13 18:33:16.496972-05
5794,150.80,150.80,266.00,248.00,2019-01-13 18:33:17.6672-05
5795,150.80,150.80,266.00,248.00,2019-01-13 18:33:18.447149-05
5796,150.80,150.80,266.00,248.00,2019-01-13 18:33:20.007173-05
5797,150.80,150.80,266.00,248.00,2019-01-13 18:33:20.397563-05
5798,150.80,150.80,266.00,248.00,2019-01-13 18:33:21.567162-05
5799,150.80,150.80,266.00,246.20,2019-01-13 18:33:22.346963-05
5800,150.80,150.80,266.00,246.20,2019-01-13 18:33:23.516926-05
5801,150.80,150.80,266.00,246.20,2019-01-13 18:33:24.297138-05
5802,150.80,150.80,266.00,246.20,2019-01-13 18:33:25.467219-05
5803,150.80,150.80,266.00,246.20,2019-01-13 18:33:26.637256-05
5804,150.80,150.80,266.00,248.00,2019-01-13 18:33:27.417825-05
5805,150.80,150.80,266.00,248.00,2019-01-13 18:33:28.587108-05
5806,150.80,150.80,266.00,248.00,2019-01-13 18:33:29.36741-05
5807,150.80,150.80,266.00,248.00,2019-01-13 18:33:30.537061-05
5808,150.80,150.80,266.00,248.00,2019-01-13 18:33:31.317033-05
5809,150.80,150.80,266.00,248.00,2019-01-13 18:33:32.486997-05
5810,150.80,150.80,266.00,248.00,2019-01-13 18:33:33.657281-05
5811,150.80,150.80,266.00,248.00,2019-01-13 18:33:34.437132-05
5812,150.80,150.80,266.00,248.00,2019-01-13 18:33:35.607027-05
5813,150.80,150.80,266.00,248.00,2019-01-13 18:33:36.387172-05
5814,150.80,150.80,266.00,248.00,2019-01-13 18:33:37.557065-05
5815,150.80,150.80,266.00,249.80,2019-01-13 18:33:38.337399-05
5816,150.80,150.80,266.00,249.80,2019-01-13 18:33:39.507196-05
5817,150.80,150.80,266.00,249.80,2019-01-13 18:33:40.677101-05
5818,150.80,150.80,264.20,249.80,2019-01-13 18:33:41.457377-05
5819,150.80,150.80,264.20,249.80,2019-01-13 18:33:42.627154-05
5820,150.80,150.80,264.20,249.80,2019-01-13 18:33:43.407077-05
5821,150.80,150.80,264.20,249.80,2019-01-13 18:33:44.576992-05
5822,150.80,150.80,264.20,248.00,2019-01-13 18:33:45.357249-05
5823,150.80,150.80,264.20,248.00,2019-01-13 18:33:46.527702-05
5824,150.80,150.80,264.20,248.00,2019-01-13 18:33:47.307126-05
5825,150.80,150.80,264.20,248.00,2019-01-13 18:33:48.477513-05
5826,150.80,150.80,264.20,248.00,2019-01-13 18:33:49.647427-05
5827,150.80,150.80,264.20,248.00,2019-01-13 18:33:50.4272-05
5828,150.80,150.80,264.20,248.00,2019-01-13 18:33:51.597683-05
5829,150.80,150.80,264.20,248.00,2019-01-13 18:33:52.377579-05
5830,150.80,150.80,266.00,248.00,2019-01-13 18:33:53.547042-05
5831,150.80,150.80,266.00,248.00,2019-01-13 18:33:54.327372-05
5832,150.80,150.80,266.00,248.00,2019-01-13 18:33:55.497769-05
5833,150.80,150.80,266.00,249.80,2019-01-13 18:33:56.667152-05
5834,150.80,150.80,266.00,249.80,2019-01-13 18:33:57.447498-05
5835,150.80,150.80,266.00,249.80,2019-01-13 18:33:58.617276-05
5836,150.80,150.80,266.00,248.00,2019-01-13 18:33:59.397278-05
5837,150.80,150.80,266.00,248.00,2019-01-13 18:34:00.567673-05
5838,150.80,150.80,266.00,248.00,2019-01-13 18:34:01.737346-05
5839,150.80,150.80,267.80,248.00,2019-01-13 18:34:02.517274-05
5840,150.80,150.80,267.80,248.00,2019-01-13 18:34:03.297088-05
5841,150.80,150.80,266.00,248.00,2019-01-13 18:34:04.467434-05
5842,150.80,150.80,266.00,248.00,2019-01-13 18:34:05.637294-05
5843,150.80,150.80,266.00,248.00,2019-01-13 18:34:06.417344-05
5844,150.80,150.80,266.00,249.80,2019-01-13 18:34:07.587198-05
5845,150.80,150.80,266.00,249.80,2019-01-13 18:34:08.367249-05
5846,150.80,150.80,266.00,249.80,2019-01-13 18:34:09.537323-05
5847,150.80,150.80,266.00,249.80,2019-01-13 18:34:10.317175-05
5848,150.80,150.80,266.00,249.80,2019-01-13 18:34:11.487312-05
5849,150.80,150.80,266.00,249.80,2019-01-13 18:34:12.65736-05
5850,150.80,150.80,266.00,249.80,2019-01-13 18:34:13.437564-05
5851,150.80,150.80,266.00,249.80,2019-01-13 18:34:14.60731-05
5852,150.80,150.80,266.00,249.80,2019-01-13 18:34:15.387298-05
5853,150.80,150.80,266.00,249.80,2019-01-13 18:34:16.557359-05
5854,150.80,150.80,266.00,249.80,2019-01-13 18:34:17.337138-05
5855,150.80,150.80,266.00,249.80,2019-01-13 18:34:18.507203-05
5856,150.80,150.80,266.00,249.80,2019-01-13 18:34:19.677575-05
5857,150.80,150.80,266.00,249.80,2019-01-13 18:34:20.457298-05
5858,150.80,150.80,266.00,248.00,2019-01-13 18:34:21.627356-05
5859,150.80,150.80,266.00,248.00,2019-01-13 18:34:22.407406-05
5860,150.80,150.80,266.00,248.00,2019-01-13 18:34:23.577516-05
5861,150.80,150.80,267.80,248.00,2019-01-13 18:34:24.357258-05
5862,150.80,150.80,267.80,248.00,2019-01-13 18:34:25.527538-05
5863,150.80,150.80,266.00,248.00,2019-01-13 18:34:26.30729-05
5864,150.80,150.80,266.00,248.00,2019-01-13 18:34:27.477294-05
5865,150.80,150.80,266.00,248.00,2019-01-13 18:34:28.647275-05
5866,150.80,150.80,266.00,248.00,2019-01-13 18:34:29.427536-05
5867,150.80,150.80,266.00,248.00,2019-01-13 18:34:30.987179-05
5868,150.80,150.80,266.00,248.00,2019-01-13 18:34:31.377762-05
5869,150.80,150.80,266.00,248.00,2019-01-13 18:34:32.547229-05
5870,150.80,150.80,266.00,248.00,2019-01-13 18:34:33.327282-05
5871,150.80,150.80,266.00,248.00,2019-01-13 18:34:34.497428-05
5872,150.80,150.80,266.00,248.00,2019-01-13 18:34:35.667296-05
5873,150.80,150.80,266.00,248.00,2019-01-13 18:34:36.44734-05
5874,150.80,150.80,266.00,246.20,2019-01-13 18:34:37.617383-05
5875,150.80,150.80,266.00,246.20,2019-01-13 18:34:38.397234-05
5876,150.80,150.80,266.00,246.20,2019-01-13 18:34:39.567431-05
5877,150.80,150.80,266.00,246.20,2019-01-13 18:34:40.347408-05
5878,150.80,150.80,266.00,246.20,2019-01-13 18:34:41.517667-05
5879,150.80,150.80,267.80,246.20,2019-01-13 18:34:42.297297-05
5880,150.80,150.80,267.80,246.20,2019-01-13 18:34:43.467462-05
5881,150.80,150.80,267.80,246.20,2019-01-13 18:34:44.637724-05
5882,150.80,150.80,267.80,246.20,2019-01-13 18:34:45.418138-05
5883,150.80,150.80,267.80,246.20,2019-01-13 18:34:46.977581-05
5884,150.80,150.80,266.00,246.20,2019-01-13 18:34:47.367231-05
5885,150.80,150.80,266.00,246.20,2019-01-13 18:34:48.537503-05
5886,150.80,150.80,266.00,246.20,2019-01-13 18:34:49.317426-05
5887,150.80,150.80,266.00,246.20,2019-01-13 18:34:50.487606-05
5888,150.80,150.80,266.00,246.20,2019-01-13 18:34:51.657613-05
5889,150.80,150.80,266.00,246.20,2019-01-13 18:34:52.43733-05
5890,150.80,150.80,266.00,246.20,2019-01-13 18:34:53.607485-05
5891,150.80,150.80,266.00,246.20,2019-01-13 18:34:54.387928-05
5892,150.80,150.80,266.00,246.20,2019-01-13 18:34:55.557667-05
5893,150.80,150.80,266.00,246.20,2019-01-13 18:34:56.337337-05
5894,150.80,150.80,266.00,246.20,2019-01-13 18:34:57.507534-05
5895,150.80,150.80,267.80,246.20,2019-01-13 18:34:58.677512-05
5896,150.80,150.80,267.80,246.20,2019-01-13 18:34:59.457538-05
5897,150.80,150.80,267.80,246.20,2019-01-13 18:35:00.627314-05
5898,150.80,150.80,267.80,246.20,2019-01-13 18:35:01.407617-05
5899,150.80,150.80,267.80,246.20,2019-01-13 18:35:02.577369-05
5900,150.80,150.80,267.80,246.20,2019-01-13 18:35:03.357365-05
5901,150.80,150.80,266.00,246.20,2019-01-13 18:35:04.527577-05
5902,150.80,150.80,266.00,246.20,2019-01-13 18:35:05.307538-05
5903,150.80,150.80,266.00,246.20,2019-01-13 18:35:06.477562-05
5904,150.80,150.80,266.00,246.20,2019-01-13 18:35:07.647684-05
5905,152.60,150.80,266.00,246.20,2019-01-13 18:35:08.427433-05
5906,152.60,150.80,266.00,246.20,2019-01-13 18:35:09.597668-05
5907,152.60,150.80,266.00,246.20,2019-01-13 18:35:10.767443-05
5908,152.60,150.80,266.00,246.20,2019-01-13 18:35:11.547552-05
5909,152.60,150.80,266.00,246.20,2019-01-13 18:35:12.32743-05
5910,152.60,150.80,267.80,246.20,2019-01-13 18:35:13.497419-05
5911,152.60,150.80,267.80,246.20,2019-01-13 18:35:14.667343-05
5912,152.60,150.80,267.80,246.20,2019-01-13 18:35:15.447747-05
5913,152.60,150.80,267.80,246.20,2019-01-13 18:35:16.61746-05
5914,152.60,150.80,267.80,246.20,2019-01-13 18:35:17.39774-05
5915,152.60,150.80,266.00,246.20,2019-01-13 18:35:18.568011-05
5916,152.60,150.80,266.00,246.20,2019-01-13 18:35:19.347473-05
5917,152.60,150.80,266.00,246.20,2019-01-13 18:35:20.517699-05
5918,152.60,150.80,266.00,246.20,2019-01-13 18:35:21.687491-05
5919,152.60,150.80,266.00,246.20,2019-01-13 18:35:22.467664-05
5920,152.60,150.80,266.00,246.20,2019-01-13 18:35:23.637758-05
5921,152.60,150.80,266.00,246.20,2019-01-13 18:35:24.41763-05
5922,152.60,150.80,266.00,246.20,2019-01-13 18:35:25.587661-05
5923,152.60,150.80,266.00,246.20,2019-01-13 18:35:26.367495-05
5924,152.60,150.80,266.00,246.20,2019-01-13 18:35:27.537576-05
5925,152.60,150.80,266.00,246.20,2019-01-13 18:35:28.317653-05
5926,152.60,150.80,266.00,248.00,2019-01-13 18:35:29.487723-05
5927,152.60,150.80,266.00,248.00,2019-01-13 18:35:30.657638-05
5928,152.60,150.80,266.00,248.00,2019-01-13 18:35:31.437578-05
5929,152.60,150.80,266.00,248.00,2019-01-13 18:35:32.607643-05
5930,152.60,150.80,266.00,248.00,2019-01-13 18:35:33.387652-05
5931,152.60,150.80,266.00,248.00,2019-01-13 18:35:34.557652-05
5932,152.60,150.80,266.00,248.00,2019-01-13 18:35:35.337433-05
5933,152.60,150.80,264.20,248.00,2019-01-13 18:35:36.897981-05
5934,152.60,150.80,264.20,248.00,2019-01-13 18:35:38.067825-05
5935,152.60,150.80,264.20,246.20,2019-01-13 18:35:38.457571-05
5936,152.60,150.80,264.20,246.20,2019-01-13 18:35:39.627566-05
5937,152.60,150.80,264.20,246.20,2019-01-13 18:35:40.407614-05
5938,152.60,150.80,264.20,246.20,2019-01-13 18:35:41.577785-05
5939,152.60,150.80,264.20,246.20,2019-01-13 18:35:42.357742-05
5940,152.60,150.80,264.20,246.20,2019-01-13 18:35:43.527658-05
5941,152.60,150.80,264.20,248.00,2019-01-13 18:35:44.307983-05
5942,152.60,150.80,264.20,248.00,2019-01-13 18:35:45.477639-05
5943,152.60,150.80,264.20,248.00,2019-01-13 18:35:46.647721-05
5944,152.60,150.80,264.20,248.00,2019-01-13 18:35:47.427748-05
5945,152.60,150.80,264.20,248.00,2019-01-13 18:35:48.597589-05
5946,152.60,150.80,264.20,248.00,2019-01-13 18:35:49.377483-05
5947,152.60,150.80,264.20,248.00,2019-01-13 18:35:50.547571-05
